train_loss_step,epoch,step
4.279021739959717,0,7449
4.342250347137451,0,7499
4.232523441314697,0,7549
4.278933525085449,0,7599
4.3244099617004395,0,7649
4.347217082977295,0,7699
4.254528522491455,0,7749
4.234798431396484,0,7799
4.41664981842041,0,7849
4.414957046508789,0,7899
4.211880207061768,0,7949
4.238981246948242,0,7999
4.348535537719727,0,8049
4.1878533363342285,0,8099
4.3255696296691895,0,8149
4.41422176361084,0,8199
4.277797222137451,0,8249
4.258350849151611,0,8299
4.163791179656982,0,8349
4.372217178344727,0,8399
4.302972793579102,0,8449
4.321803569793701,0,8499
4.348607540130615,0,8549
4.348400592803955,0,8599
4.28041934967041,0,8649
4.296558856964111,0,8699
4.280402183532715,0,8749
4.235722064971924,0,8799
4.212043285369873,0,8849
4.370598316192627,0,8899
4.393312454223633,0,8949
4.290099620819092,0,8999
4.380156517028809,0,9049
4.417449474334717,0,9099
4.530595779418945,0,9149
4.370006084442139,0,9199
4.212151527404785,0,9249
4.443917274475098,0,9299
4.2583088874816895,0,9349
4.3004350662231445,0,9399
4.324866771697998,0,9449
4.301705837249756,0,9499
4.144376277923584,0,9549
4.302218437194824,0,9599
4.439934253692627,0,9649
4.325270652770996,0,9699
4.370253086090088,0,9749
4.389425754547119,0,9799
4.346848964691162,0,9849
4.303480625152588,0,9899
4.233438491821289,0,9949
4.18850040435791,0,9999
4.389810562133789,0,10049
4.326910972595215,0,10099
4.3247151374816895,0,10149
4.301907062530518,0,10199
4.347757339477539,0,10249
4.32560396194458,0,10299
4.123082637786865,0,10349
4.257906913757324,0,10399
4.304091930389404,0,10449
4.279877185821533,0,10499
4.50004243850708,0,10549
4.235226154327393,0,10599
4.3929009437561035,0,10649
4.258162975311279,0,10699
4.21199369430542,0,10749
4.370499134063721,0,10799
4.5077033042907715,0,10849
4.235076427459717,0,10899
4.405973434448242,0,10949
4.303042411804199,0,10999
4.257721900939941,0,11049
4.415255546569824,0,11099
4.348108768463135,0,11149
4.392995357513428,0,11199
4.257547378540039,0,11249
4.393506050109863,0,11299
4.439416885375977,0,11349
4.211240768432617,0,11399
4.27970027923584,0,11449
4.256899356842041,0,11499
4.279639720916748,0,11549
4.121877193450928,0,11599
4.499178409576416,0,11649
4.34793758392334,0,11699
4.415208339691162,0,11749
4.303793907165527,0,11799
4.57412052154541,0,11849
4.233832836151123,0,11899
4.302579879760742,0,11949
4.393773555755615,0,11999
4.267773628234863,0,12049
4.438112258911133,0,12099
4.332438945770264,0,12149
4.32573127746582,0,12199
4.3707404136657715,0,12249
4.234192848205566,0,12299
4.188610553741455,0,12349
4.325949668884277,0,12399
4.462421894073486,0,12449
4.213136672973633,0,12499
4.2119059562683105,0,12549
4.299749374389648,0,12599
4.3861565589904785,0,12649
4.507345199584961,0,12699
4.234111309051514,0,12749
4.1341938972473145,0,12799
4.256933212280273,0,12849
4.279734134674072,0,12899
4.188657760620117,0,12949
4.1886372566223145,0,12999
4.359888076782227,0,13049
4.435431957244873,0,13099
4.188891887664795,0,13149
4.211802005767822,0,13199
4.320009708404541,0,13249
4.280078411102295,0,13299
4.257490158081055,0,13349
4.189495086669922,0,13399
4.322911739349365,0,13449
4.253262519836426,0,13499
4.415613651275635,0,13549
4.173147201538086,0,13599
4.255331039428711,0,13649
4.336458206176758,0,13699
4.319281578063965,0,13749
4.441299915313721,0,13799
4.21232795715332,0,13849
4.306514263153076,0,13899
4.419995307922363,0,13949
4.3292317390441895,0,13999
4.349217414855957,0,14049
4.329311847686768,0,14099
4.326049327850342,0,14149
4.194638729095459,0,14199
4.230503082275391,0,14249
4.260798931121826,0,14299
4.288741111755371,0,14349
4.463354587554932,0,14399
4.260010719299316,0,14449
4.295586109161377,0,14499
4.259373188018799,0,14549
4.215605735778809,0,14599
4.395566463470459,0,14649
4.340460300445557,0,14699
4.262937068939209,0,14749
4.281983375549316,0,14799
4.306972503662109,0,14849
4.236363410949707,0,14899
4.222478866577148,0,14949
4.240663051605225,0,14999
4.326667308807373,0,15049
4.303998947143555,0,15099
4.318861484527588,0,15149
4.395198345184326,0,15199
4.213740825653076,0,15249
4.350138187408447,0,15299
4.258691787719727,0,15349
4.304092884063721,0,15399
4.440735340118408,0,15449
4.32704496383667,0,15499
4.327338695526123,0,15549
4.34952449798584,0,15599
4.326217174530029,0,15649
4.462102890014648,0,15699
4.194687366485596,0,15749
4.3279643058776855,0,15799
4.3499064445495605,0,15849
4.403205394744873,0,15899
4.281872272491455,0,15949
4.304831027984619,0,15999
4.192163467407227,0,16049
4.215299606323242,0,16099
4.236034870147705,0,16149
4.258754730224609,0,16199
4.354797840118408,0,16249
4.37229585647583,0,16299
4.25904655456543,0,16349
4.1676459312438965,0,16399
4.212925434112549,0,16449
4.350551605224609,0,16499
4.281255722045898,0,16549
4.236174583435059,0,16599
4.2340474128723145,0,16649
4.372251510620117,0,16699
4.281411170959473,0,16749
4.440877914428711,0,16799
4.258676528930664,0,16849
4.463726043701172,0,16899
4.366954326629639,0,16949
4.395780563354492,0,16999
4.270125865936279,0,17049
4.236001014709473,0,17099
4.304203987121582,0,17149
4.3282694816589355,0,17199
4.39240837097168,0,17249
4.237295150756836,0,17299
4.326528072357178,0,17349
4.304084777832031,0,17399
4.349702835083008,0,17449
4.304031848907471,0,17499
4.326381206512451,0,17549
4.326799392700195,0,17599
4.239501476287842,0,17649
4.350200653076172,0,17699
4.372249126434326,0,17749
4.281369209289551,0,17799
4.463217258453369,0,17849
4.304286479949951,0,17899
4.237544536590576,0,17949
4.239445686340332,0,17999
4.304172992706299,0,18049
4.220067501068115,0,18099
4.210148334503174,0,18149
4.303043365478516,0,18199
4.372194290161133,0,18249
4.3205461502075195,0,18299
4.349726676940918,0,18349
4.46336555480957,0,18399
4.281265735626221,0,18449
4.188544750213623,0,18499
4.2815470695495605,0,18549
4.32851505279541,0,18599
4.281523704528809,0,18649
4.369762897491455,0,18699
4.349785327911377,0,18749
4.184353351593018,0,18799
4.235910892486572,0,18849
4.464481353759766,0,18899
4.3043341636657715,0,18949
4.372725009918213,0,18999
4.3950114250183105,0,19049
4.21269416809082,0,19099
4.3741655349731445,0,19149
4.395090103149414,0,19199
4.1903462409973145,0,19249
4.230678558349609,0,19299
4.372318267822266,0,19349
4.485937118530273,0,19399
4.234071731567383,0,19449
4.4406046867370605,0,19499
4.394526958465576,0,19549
4.347304344177246,0,19599
4.257808208465576,0,19649
4.258663177490234,0,19699
4.2138237953186035,0,19749
4.304141521453857,0,19799
4.304228782653809,0,19849
4.3496479988098145,0,19899
4.37276554107666,0,19949
4.215633392333984,0,19999
4.418044090270996,0,20049
4.258890151977539,0,20099
4.346410274505615,0,20149
4.304074764251709,0,20199
4.258603572845459,0,20249
4.417741298675537,0,20299
4.531423568725586,0,20349
4.442765235900879,0,20399
4.236165523529053,0,20449
4.235744953155518,0,20499
4.229897975921631,0,20549
4.213359355926514,0,20599
4.21354866027832,0,20649
4.281386852264404,0,20699
4.235843658447266,0,20749
4.516407012939453,0,20799
4.28054666519165,0,20849
4.304152011871338,0,20899
4.281464099884033,0,20949
4.239885330200195,0,20999
4.37242317199707,0,21049
4.553707599639893,0,21099
4.30421781539917,0,21149
4.417574882507324,0,21199
4.217936992645264,0,21249
4.327159881591797,0,21299
4.3072967529296875,0,21349
4.279640197753906,0,21399
4.394547462463379,0,21449
4.281322002410889,0,21499
4.372316360473633,0,21549
4.327250003814697,0,21599
4.372009754180908,0,21649
4.305992126464844,0,21699
4.372304439544678,0,21749
4.346776485443115,0,21799
4.191539764404297,0,21849
4.333697319030762,0,21899
4.236114025115967,0,21949
4.2814507484436035,0,21999
4.2586236000061035,0,22049
4.272927761077881,0,22099
4.367508411407471,0,22149
4.372329235076904,0,22199
4.281393051147461,0,22249
4.281566143035889,0,22299
4.259246349334717,0,22349
4.25847053527832,0,22399
4.62253999710083,0,22449
4.190305233001709,0,22499
4.417896270751953,0,22549
4.2742719650268555,0,22599
4.236055374145508,0,22649
4.2586894035339355,0,22699
4.372179985046387,0,22749
4.281256675720215,0,22799
4.168584823608398,0,22849
4.303958415985107,0,22899
4.281370162963867,0,22949
4.417788982391357,0,22999
4.440703868865967,0,23049
4.349663257598877,0,23099
4.281301021575928,0,23149
4.34937858581543,0,23199
4.236091613769531,0,23249
4.3262715339660645,0,23299
4.395171165466309,0,23349
4.167905807495117,0,23399
4.234524726867676,0,23449
4.282032489776611,0,23499
4.2589802742004395,0,23549
4.213680744171143,0,23599
4.235927104949951,0,23649
4.395018100738525,0,23699
4.375033378601074,0,23749
4.4178972244262695,0,23799
4.349215507507324,0,23849
4.258955001831055,0,23899
4.3717546463012695,0,23949
4.23647928237915,0,23999
4.326925277709961,0,24049
4.302264213562012,0,24099
4.326623916625977,0,24149
4.418580532073975,0,24199
4.320147514343262,0,24249
4.282526016235352,0,24299
4.349691390991211,0,24349
4.281436920166016,0,24399
4.463432788848877,0,24449
4.314221382141113,0,24499
4.257374286651611,0,24549
4.418606758117676,0,24599
4.381467819213867,0,24649
4.326898574829102,0,24699
4.257716655731201,0,24749
4.261368751525879,0,24799
4.258211135864258,0,24849
4.304164409637451,0,24899
4.327058792114258,0,24949
4.19321870803833,0,24999
4.192753791809082,0,25049
4.124639987945557,0,25099
4.146945953369141,0,25149
4.372253894805908,0,25199
4.304142951965332,0,25249
4.281811237335205,0,25299
4.349958419799805,0,25349
4.3259124755859375,0,25399
4.2895331382751465,0,25449
4.213151931762695,0,25499
4.349714756011963,0,25549
